dataset,granularity,family,model,fold,method,axis,quartile,ece,n_rows,n_students,ece_overall,selected_on_outcome
assist2015,concept,deep,simplekt,0,temperature,history,3,0.01811481098684,77662,955,0.018377654443075347,False
assist2015,question,classical,bkt,0,none,ability_prefix5,0,0.036589115080435,22479,522,0.007010302195886945,False
assist2015,question,classical,bkt,0,none,ability_prefix5,1,0.022878549127689655,31449,698,0.007010302195886945,False
assist2015,question,classical,bkt,0,none,ability_prefix5,2,0.012872688628172554,34369,846,0.007010302195886945,False
assist2015,question,classical,bkt,0,none,ability_prefix5,3,0.03630187740987946,30565,764,0.007010302195886945,False
assist2015,question,classical,bkt,0,platt,ability_prefix5,0,0.041684297321698004,22479,522,0.007819779020795512,False
assist2015,question,classical,bkt,0,platt,ability_prefix5,1,0.02674941240717548,31449,698,0.007819779020795512,False
assist2015,question,classical,bkt,0,platt,ability_prefix5,2,0.008989588146090455,34369,846,0.007819779020795512,False
assist2015,question,classical,bkt,0,platt,ability_prefix5,3,0.03244191020933463,30565,764,0.007819779020795512,False
assist2015,question,classical,bkt,0,isotonic,ability_prefix5,0,0.04210119010856531,22479,522,0.007783706830963282,False
assist2015,question,classical,bkt,0,isotonic,ability_prefix5,1,0.026974607503374194,31449,698,0.007783706830963282,False
assist2015,question,classical,bkt,0,isotonic,ability_prefix5,2,0.009430490638995532,34369,846,0.007783706830963282,False
assist2015,question,classical,bkt,0,isotonic,ability_prefix5,3,0.03223850657444674,30565,764,0.007783706830963282,False
assist2015,question,classical,bkt,0,temperature,ability_prefix5,0,0.03762215026546133,22479,522,0.007969224253230734,False
assist2015,question,classical,bkt,0,temperature,ability_prefix5,1,0.02402590055364749,31449,698,0.007969224253230734,False
assist2015,question,classical,bkt,0,temperature,ability_prefix5,2,0.012655463136877444,34369,846,0.007969224253230734,False
assist2015,question,classical,bkt,0,temperature,ability_prefix5,3,0.03508530173766363,30565,764,0.007969224253230734,False
assist2015,question,classical,bkt,0,none,ability_prefix10,0,0.036280796216731956,20803,452,0.008702274245258095,False
assist2015,question,classical,bkt,0,none,ability_prefix10,1,0.022610338984058877,32284,695,0.008702274245258095,False
assist2015,question,classical,bkt,0,none,ability_prefix10,2,0.012459802840912566,20528,465,0.008702274245258095,False
assist2015,question,classical,bkt,0,none,ability_prefix10,3,0.03878684208516651,30252,783,0.008702274245258095,False
assist2015,question,classical,bkt,0,platt,ability_prefix10,0,0.04145138751532026,20803,452,0.009308177717690144,False
assist2015,question,classical,bkt,0,platt,ability_prefix10,1,0.02527433347193972,32284,695,0.009308177717690144,False
assist2015,question,classical,bkt,0,platt,ability_prefix10,2,0.01083750197358574,20528,465,0.009308177717690144,False
assist2015,question,classical,bkt,0,platt,ability_prefix10,3,0.034817908588357586,30252,783,0.009308177717690144,False
assist2015,question,classical,bkt,0,isotonic,ability_prefix10,0,0.041916129289422205,20803,452,0.00842191562723372,False
assist2015,question,classical,bkt,0,isotonic,ability_prefix10,1,0.025488214947176454,32284,695,0.00842191562723372,False
assist2015,question,classical,bkt,0,isotonic,ability_prefix10,2,0.012523993589092784,20528,465,0.00842191562723372,False
assist2015,question,classical,bkt,0,isotonic,ability_prefix10,3,0.034653200652172,30252,783,0.00842191562723372,False
assist2015,question,classical,bkt,0,temperature,ability_prefix10,0,0.03729496227209567,20803,452,0.009877463931582443,False
assist2015,question,classical,bkt,0,temperature,ability_prefix10,1,0.023889767133420465,32284,695,0.009877463931582443,False
assist2015,question,classical,bkt,0,temperature,ability_prefix10,2,0.012934530206219721,20528,465,0.009877463931582443,False
assist2015,question,classical,bkt,0,temperature,ability_prefix10,3,0.037571970479705036,30252,783,0.009877463931582443,False
assist2015,question,classical,bkt,0,none,ability_all_rows,0,0.09604756322666566,27462,599,0.008702274245258095,True
assist2015,question,classical,bkt,0,none,ability_all_rows,1,0.03305374986316135,31373,562,0.008702274245258095,True
assist2015,question,classical,bkt,0,none,ability_all_rows,2,0.04023484797003372,27848,631,0.008702274245258095,True
assist2015,question,classical,bkt,0,none,ability_all_rows,3,0.11336637409997874,17184,603,0.008702274245258095,True
assist2015,question,classical,bkt,0,platt,ability_all_rows,0,0.10228361305133711,27462,599,0.009308177717690144,True
assist2015,question,classical,bkt,0,platt,ability_all_rows,1,0.034703645319290675,31373,562,0.009308177717690144,True
assist2015,question,classical,bkt,0,platt,ability_all_rows,2,0.03651803447018378,27848,631,0.009308177717690144,True
assist2015,question,classical,bkt,0,platt,ability_all_rows,3,0.11054905035843123,17184,603,0.009308177717690144,True
assist2015,question,classical,bkt,0,isotonic,ability_all_rows,0,0.10257594001854285,27462,599,0.00842191562723372,True
assist2015,question,classical,bkt,0,isotonic,ability_all_rows,1,0.031141154649479013,31373,562,0.00842191562723372,True
assist2015,question,classical,bkt,0,isotonic,ability_all_rows,2,0.03698137109380765,27848,631,0.00842191562723372,True
assist2015,question,classical,bkt,0,isotonic,ability_all_rows,3,0.11022329800252481,17184,603,0.00842191562723372,True
assist2015,question,classical,bkt,0,temperature,ability_all_rows,0,0.09692779322299222,27462,599,0.009877463931582443,True
assist2015,question,classical,bkt,0,temperature,ability_all_rows,1,0.03427616307904143,31373,562,0.009877463931582443,True
assist2015,question,classical,bkt,0,temperature,ability_all_rows,2,0.039012812952640016,27848,631,0.009877463931582443,True
assist2015,question,classical,bkt,0,temperature,ability_all_rows,3,0.11204376668095116,17184,603,0.009877463931582443,True
assist2015,question,classical,bkt,0,none,ability_prefix20,0,0.04225774765218512,20644,425,0.0109638474072932,False
assist2015,question,classical,bkt,0,none,ability_prefix20,1,0.021264404943719548,18713,379,0.0109638474072932,False
assist2015,question,classical,bkt,0,none,ability_prefix20,2,0.01474815020143548,20222,399,0.0109638474072932,False
assist2015,question,classical,bkt,0,none,ability_prefix20,3,0.04124863436649209,20789,539,0.0109638474072932,False
assist2015,question,classical,bkt,0,platt,ability_prefix20,0,0.04734831107931561,20644,425,0.011380636314586601,False
assist2015,question,classical,bkt,0,platt,ability_prefix20,1,0.022026188776649105,18713,379,0.011380636314586601,False
assist2015,question,classical,bkt,0,platt,ability_prefix20,2,0.01636996546524815,20222,399,0.011380636314586601,False
assist2015,question,classical,bkt,0,platt,ability_prefix20,3,0.03735941589554408,20789,539,0.011380636314586601,False
assist2015,question,classical,bkt,0,isotonic,ability_prefix20,0,0.04763865780887682,20644,425,0.00978179384447264,False
assist2015,question,classical,bkt,0,isotonic,ability_prefix20,1,0.02085125738300522,18713,379,0.00978179384447264,False
assist2015,question,classical,bkt,0,isotonic,ability_prefix20,2,0.01474967445693173,20222,399,0.00978179384447264,False
assist2015,question,classical,bkt,0,isotonic,ability_prefix20,3,0.03705589303902814,20789,539,0.00978179384447264,False
assist2015,question,classical,bkt,0,temperature,ability_prefix20,0,0.043405245584090694,20644,425,0.012130721075507734,False
assist2015,question,classical,bkt,0,temperature,ability_prefix20,1,0.022410364567027958,18713,379,0.012130721075507734,False
assist2015,question,classical,bkt,0,temperature,ability_prefix20,2,0.01573659154216196,20222,399,0.012130721075507734,False
assist2015,question,classical,bkt,0,temperature,ability_prefix20,3,0.04003549861424673,20789,539,0.012130721075507734,False
assist2015,question,classical,bkt,0,none,history,1,0.04451549594386578,4306,521,0.008702274245258095,False
assist2015,question,classical,bkt,0,none,history,2,0.013974727599608784,20896,919,0.008702274245258095,False
assist2015,question,classical,bkt,0,none,history,3,0.013431582358804697,78665,955,0.008702274245258095,False
assist2015,question,classical,bkt,0,platt,history,1,0.03831198862148574,4306,521,0.009308177717690144,False
assist2015,question,classical,bkt,0,platt,history,2,0.00939406027085848,20896,919,0.009308177717690144,False
assist2015,question,classical,bkt,0,platt,history,3,0.014596002456120676,78665,955,0.009308177717690144,False
assist2015,question,classical,bkt,0,isotonic,history,1,0.03882285789567506,4306,521,0.00842191562723372,False
assist2015,question,classical,bkt,0,isotonic,history,2,0.009753770561832084,20896,919,0.00842191562723372,False
assist2015,question,classical,bkt,0,isotonic,history,3,0.012926013754039243,78665,955,0.00842191562723372,False
assist2015,question,classical,bkt,0,temperature,history,1,0.04327779264757293,4306,521,0.009877463931582443,False
assist2015,question,classical,bkt,0,temperature,history,2,0.013061556679679428,20896,919,0.009877463931582443,False
assist2015,question,classical,bkt,0,temperature,history,3,0.01451315568343873,78665,955,0.009877463931582443,False
assist2015,question,classical,pfa,0,none,ability_prefix5,0,0.03605766150276622,22479,522,0.007352355867766837,False
assist2015,question,classical,pfa,0,none,ability_prefix5,1,0.024653098172891245,31449,698,0.007352355867766837,False
assist2015,question,classical,pfa,0,none,ability_prefix5,2,0.016750719772284785,34369,846,0.007352355867766837,False
assist2015,question,classical,pfa,0,none,ability_prefix5,3,0.03664542907484178,30565,764,0.007352355867766837,False
assist2015,question,classical,pfa,0,platt,ability_prefix5,0,0.038593630862990475,22479,522,0.007503723408952882,False
assist2015,question,classical,pfa,0,platt,ability_prefix5,1,0.027273190664880556,31449,698,0.007503723408952882,False
assist2015,question,classical,pfa,0,platt,ability_prefix5,2,0.014569877874411958,34369,846,0.007503723408952882,False
assist2015,question,classical,pfa,0,platt,ability_prefix5,3,0.034622884277450625,30565,764,0.007503723408952882,False
assist2015,question,classical,pfa,0,isotonic,ability_prefix5,0,0.03247355650930691,22479,522,0.005397087865308198,False
assist2015,question,classical,pfa,0,isotonic,ability_prefix5,1,0.024459460484766472,31449,698,0.005397087865308198,False
assist2015,question,classical,pfa,0,isotonic,ability_prefix5,2,0.013128070389237814,34369,846,0.005397087865308198,False
assist2015,question,classical,pfa,0,isotonic,ability_prefix5,3,0.03391655820190453,30565,764,0.005397087865308198,False
assist2015,question,classical,pfa,0,temperature,ability_prefix5,0,0.03698586299652436,22479,522,0.0069071524439641135,False
assist2015,question,classical,pfa,0,temperature,ability_prefix5,1,0.02570587808893896,31449,698,0.0069071524439641135,False
assist2015,question,classical,pfa,0,temperature,ability_prefix5,2,0.01591806585499609,34369,846,0.0069071524439641135,False
assist2015,question,classical,pfa,0,temperature,ability_prefix5,3,0.03557221434807556,30565,764,0.0069071524439641135,False
assist2015,question,classical,pfa,0,none,ability_prefix10,0,0.0361620907376527,20803,452,0.007279031233896348,False
assist2015,question,classical,pfa,0,none,ability_prefix10,1,0.023288384263801132,32284,695,0.007279031233896348,False
assist2015,question,classical,pfa,0,none,ability_prefix10,2,0.010962763887892312,20528,465,0.007279031233896348,False
assist2015,question,classical,pfa,0,none,ability_prefix10,3,0.038295749053606234,30252,783,0.007279031233896348,False
assist2015,question,classical,pfa,0,platt,ability_prefix10,0,0.03866965770191985,20803,452,0.00784410926397198,False
assist2015,question,classical,pfa,0,platt,ability_prefix10,1,0.02575176006400602,32284,695,0.00784410926397198,False
assist2015,question,classical,pfa,0,platt,ability_prefix10,2,0.009136402418457977,20528,465,0.00784410926397198,False
assist2015,question,classical,pfa,0,platt,ability_prefix10,3,0.0362596491349085,30252,783,0.00784410926397198,False
assist2015,question,classical,pfa,0,isotonic,ability_prefix10,0,0.03255543456926799,20803,452,0.0067329655260588185,False
assist2015,question,classical,pfa,0,isotonic,ability_prefix10,1,0.022671058884141705,32284,695,0.0067329655260588185,False
assist2015,question,classical,pfa,0,isotonic,ability_prefix10,2,0.012369410038669378,20528,465,0.0067329655260588185,False
assist2015,question,classical,pfa,0,isotonic,ability_prefix10,3,0.03578342822398071,30252,783,0.0067329655260588185,False
assist2015,question,classical,pfa,0,temperature,ability_prefix10,0,0.03712890176039635,20803,452,0.00727955862064763,False
assist2015,question,classical,pfa,0,temperature,ability_prefix10,1,0.02428340401308723,32284,695,0.00727955862064763,False
assist2015,question,classical,pfa,0,temperature,ability_prefix10,2,0.011026705727801811,20528,465,0.00727955862064763,False
assist2015,question,classical,pfa,0,temperature,ability_prefix10,3,0.03700687268235541,30252,783,0.00727955862064763,False
assist2015,question,classical,pfa,0,none,ability_all_rows,0,0.102799071293248,27462,599,0.007279031233896348,True
assist2015,question,classical,pfa,0,none,ability_all_rows,1,0.0252581209200532,31373,562,0.007279031233896348,True
assist2015,question,classical,pfa,0,none,ability_all_rows,2,0.043621591309932,27848,631,0.007279031233896348,True
assist2015,question,classical,pfa,0,none,ability_all_rows,3,0.11744887063458298,17184,603,0.007279031233896348,True
assist2015,question,classical,pfa,0,platt,ability_all_rows,0,0.10545304741365147,27462,599,0.00784410926397198,True
assist2015,question,classical,pfa,0,platt,ability_all_rows,1,0.02657832290231409,31373,562,0.00784410926397198,True
assist2015,question,classical,pfa,0,platt,ability_all_rows,2,0.04143519497905819,27848,631,0.00784410926397198,True
assist2015,question,classical,pfa,0,platt,ability_all_rows,3,0.1157699110438073,17184,603,0.00784410926397198,True
assist2015,question,classical,pfa,0,isotonic,ability_all_rows,0,0.09389229701376592,27462,599,0.0067329655260588185,True
assist2015,question,classical,pfa,0,isotonic,ability_all_rows,1,0.029047443585018182,31373,562,0.0067329655260588185,True
assist2015,question,classical,pfa,0,isotonic,ability_all_rows,2,0.03909999889428183,27848,631,0.0067329655260588185,True
assist2015,question,classical,pfa,0,isotonic,ability_all_rows,3,0.11408489185970937,17184,603,0.0067329655260588185,True
assist2015,question,classical,pfa,0,temperature,ability_all_rows,0,0.10359075159813189,27462,599,0.00727955862064763,True
assist2015,question,classical,pfa,0,temperature,ability_all_rows,1,0.026363603117169045,31373,562,0.00727955862064763,True
assist2015,question,classical,pfa,0,temperature,ability_all_rows,2,0.042903996641408204,27848,631,0.00727955862064763,True
assist2015,question,classical,pfa,0,temperature,ability_all_rows,3,0.11629390265410403,17184,603,0.00727955862064763,True
assist2015,question,classical,pfa,0,none,ability_prefix20,0,0.040458908956563844,20644,425,0.009052945324960248,False
assist2015,question,classical,pfa,0,none,ability_prefix20,1,0.019449239265911994,18713,379,0.009052945324960248,False
assist2015,question,classical,pfa,0,none,ability_prefix20,2,0.01312771434663963,20222,399,0.009052945324960248,False
assist2015,question,classical,pfa,0,none,ability_prefix20,3,0.042573863207301825,20789,539,0.009052945324960248,False
assist2015,question,classical,pfa,0,platt,ability_prefix20,0,0.0426140907759522,20644,425,0.00969414092072107,False
assist2015,question,classical,pfa,0,platt,ability_prefix20,1,0.02181865941987148,18713,379,0.00969414092072107,False
