dataset,granularity,family,model,fold,contrast,method_a,method_b,ece_a,ece_b,delta_ece,ci_low,ci_high,p,n_students,n_test,family_key,p_holm,reject_holm,family_size
ednet,concept,deep,simplekt,1,iso_vs_none,isotonic,none,0.00961870473873502,0.013841951968152195,-0.004223247229417176,-0.013182650181693536,0.002283003237957574,0.21377862213778623,937,301372,concept|f1|iso_vs_none,1.0,False,28
ednet,concept,deep,simplekt,1,best_vs_runnerup,isotonic,temperature,0.00961870473873502,0.011507315070298736,-0.0018886103315637164,-0.004149172646793764,-0.00010999329879024122,0.033396660333966606,937,301372,concept|f1|best_vs_runnerup,0.8015198480151986,False,28
ednet,concept,deep,simplekt,2,iso_vs_none,isotonic,none,0.003844086454645843,0.020684868006620435,-0.016840781551974594,-0.019296117362451615,-0.011976579300835883,0.00019998000199980003,937,301372,concept|f2|iso_vs_none,0.005599440055994401,True,28
ednet,concept,deep,simplekt,2,best_vs_runnerup,isotonic,platt,0.003844086454645843,0.01071652288127002,-0.006872436426624176,-0.009596622053400594,-3.915185266897235e-05,0.046795320467953205,937,301372,concept|f2|best_vs_runnerup,1.0,False,28
ednet,concept,deep,simplekt,3,iso_vs_none,isotonic,none,0.008249321060364008,0.019687309464630702,-0.011437988404266694,-0.020710350757552707,-0.002799841499829301,0.006999300069993001,937,301372,concept|f3|iso_vs_none,0.08399160083991601,False,28
ednet,concept,deep,simplekt,3,best_vs_runnerup,isotonic,temperature,0.008249321060364008,0.016428355692682344,-0.008179034632318337,-0.010303205052476125,-0.00585141916460724,0.00019998000199980003,937,301372,concept|f3|best_vs_runnerup,0.005599440055994401,True,28
ednet,concept,deep,simplekt,4,iso_vs_none,isotonic,none,0.0026910486803624995,0.021461773818945675,-0.018770725138583175,-0.0219399562135217,-0.008631768583348461,0.00019998000199980003,937,301372,concept|f4|iso_vs_none,0.005599440055994401,True,28
ednet,concept,deep,simplekt,4,best_vs_runnerup,isotonic,platt,0.0026910486803624995,0.0035956554547645118,-0.0009046067744020122,-0.0024265938716986043,0.00032442267903680383,0.6135386461353864,937,301372,concept|f4|best_vs_runnerup,1.0,False,28
ednet,question,deep,dkt,0,iso_vs_none,isotonic,none,0.008534013936866527,0.08866279300198934,-0.08012877906512282,-0.08713711343022527,-0.06145094036104543,0.00019998000199980003,937,132209,question|f0|iso_vs_none,0.010398960103989602,True,52
ednet,question,deep,dkt,0,best_vs_runnerup,platt,isotonic,0.007943554471394441,0.008534013936866527,-0.000590459465472086,-0.0017436471510335174,0.0033133431864273226,0.5267473252674733,937,132209,question|f0|best_vs_runnerup,1.0,False,52
ednet,question,deep,dkt,1,iso_vs_none,isotonic,none,0.028358665459831102,0.09157548351473789,-0.06321681805490678,-0.08685359118639034,-0.038404770743079256,0.00019998000199980003,937,132209,question|f1|iso_vs_none,0.010398960103989602,True,52
ednet,question,deep,dkt,1,best_vs_runnerup,isotonic,platt,0.028358665459831102,0.02918090036643234,-0.0008222349066012366,-0.005498514690133835,6.924992714071761e-05,0.06819318068193181,937,132209,question|f1|best_vs_runnerup,1.0,False,52
ednet,question,deep,dkt,2,iso_vs_none,isotonic,none,0.008694424054303103,0.08744860637324227,-0.07875418231893916,-0.082911259306141,-0.06140675041113579,0.00019998000199980003,937,132209,question|f2|iso_vs_none,0.010398960103989602,True,52
ednet,question,deep,dkt,2,best_vs_runnerup,isotonic,platt,0.008694424054303103,0.013513773791285018,-0.004819349736981915,-0.007079764177260036,0.00047501357826394355,0.0993900609939006,937,132209,question|f2|best_vs_runnerup,1.0,False,52
ednet,question,deep,dkt,3,iso_vs_none,isotonic,none,0.02058396272164193,0.08883325946039969,-0.06824929673875776,-0.0847770751824554,-0.044661045312825824,0.00019998000199980003,937,132209,question|f3|iso_vs_none,0.010398960103989602,True,52
ednet,question,deep,dkt,3,best_vs_runnerup,isotonic,platt,0.02058396272164193,0.021729149874584675,-0.0011451871529427442,-0.0019183749295563193,0.0036675036886661748,0.4283571642835716,937,132209,question|f3|best_vs_runnerup,1.0,False,52
ednet,question,deep,dkt,4,iso_vs_none,isotonic,none,0.005968567019630726,0.09047652731659724,-0.08450796029696651,-0.08960034336043753,-0.06074118834237608,0.00019998000199980003,937,132209,question|f4|iso_vs_none,0.010398960103989602,True,52
ednet,question,deep,dkt,4,best_vs_runnerup,isotonic,platt,0.005968567019630726,0.013847629479192616,-0.007879062459561891,-0.01130808207801667,0.0008792158311172244,0.20077992200779923,937,132209,question|f4|best_vs_runnerup,1.0,False,52
ednet,question,deep,sakt,0,iso_vs_none,isotonic,none,0.007619164136671492,0.11849892972490551,-0.11087976558823402,-0.11842776637966128,-0.08716054816814735,0.00019998000199980003,937,132209,question|f0|iso_vs_none,0.010398960103989602,True,52
ednet,question,deep,sakt,0,best_vs_runnerup,isotonic,platt,0.007619164136671492,0.009805684134317424,-0.0021865199976459316,-0.004021389993173267,0.0041465178690107945,0.5267473252674733,937,132209,question|f0|best_vs_runnerup,1.0,False,52
ednet,question,deep,sakt,1,iso_vs_none,isotonic,none,0.02729690488085261,0.13966386025157113,-0.11236695537071852,-0.13610322918281692,-0.08873268768093848,0.00019998000199980003,937,132209,question|f1|iso_vs_none,0.010398960103989602,True,52
ednet,question,deep,sakt,1,best_vs_runnerup,isotonic,platt,0.02729690488085261,0.028634812223590024,-0.0013379073427374141,-0.00204238292420643,-0.0006812470798437978,0.010198980101989802,937,132209,question|f1|best_vs_runnerup,0.3365663433656635,False,52
ednet,question,deep,sakt,2,iso_vs_none,isotonic,none,0.006225584189027512,0.11680650863405677,-0.11058092444502926,-0.11558770342210561,-0.09125657229838725,0.00019998000199980003,937,132209,question|f2|iso_vs_none,0.010398960103989602,True,52
ednet,question,deep,sakt,2,best_vs_runnerup,platt,isotonic,0.002736845153832918,0.006225584189027512,-0.0034887390351945936,-0.004352005624583403,0.0019111845137180406,0.7523247675232477,937,132209,question|f2|best_vs_runnerup,1.0,False,52
ednet,question,deep,sakt,3,iso_vs_none,isotonic,none,0.020085590440894245,0.11243669644275353,-0.09235110600185928,-0.11053905554898102,-0.07057486049211825,0.00019998000199980003,937,132209,question|f3|iso_vs_none,0.010398960103989602,True,52
ednet,question,deep,sakt,3,best_vs_runnerup,isotonic,platt,0.020085590440894245,0.022025120778789813,-0.0019395303378955675,-0.0077847255129302965,-0.0013084764651561027,0.015998400159984,937,132209,question|f3|best_vs_runnerup,0.6159384061593841,False,52
ednet,question,deep,sakt,4,iso_vs_none,isotonic,none,0.004803508406855366,0.11460382424797098,-0.10980031584111562,-0.11810840340534223,-0.08766348110328816,0.00019998000199980003,937,132209,question|f4|iso_vs_none,0.010398960103989602,True,52
ednet,question,deep,sakt,4,best_vs_runnerup,isotonic,platt,0.004803508406855366,0.006221766640971396,-0.0014182582341160299,-0.006231958046243549,0.001447596784188566,0.24277572242775722,937,132209,question|f4|best_vs_runnerup,1.0,False,52
ednet,question,deep,akt,0,iso_vs_none,isotonic,none,0.007367950524143872,0.09424892027017794,-0.08688096974603407,-0.09471210029512064,-0.0665728915617846,0.00019998000199980003,937,132209,question|f0|iso_vs_none,0.010398960103989602,True,52
ednet,question,deep,akt,0,best_vs_runnerup,platt,isotonic,0.006936032201123269,0.007367950524143872,-0.0004319183230206032,-0.003153246779491141,0.006648055931761637,0.700929907009299,937,132209,question|f0|best_vs_runnerup,1.0,False,52
ednet,question,deep,akt,1,iso_vs_none,isotonic,none,0.025427929863352954,0.09110415100333563,-0.06567622113998267,-0.08692858331505825,-0.047092829649325145,0.00019998000199980003,937,132209,question|f1|iso_vs_none,0.010398960103989602,True,52
ednet,question,deep,akt,1,best_vs_runnerup,isotonic,platt,0.025427929863352954,0.026993753621418752,-0.0015658237580657985,-0.011467397726255137,-0.0010283077303641734,0.000999900009999,937,132209,question|f1|best_vs_runnerup,0.038996100389961,True,52
ednet,question,deep,akt,2,iso_vs_none,isotonic,none,0.009196888528624964,0.0921099259505783,-0.08291303742195334,-0.08950481622823477,-0.07063571179692811,0.00019998000199980003,937,132209,question|f2|iso_vs_none,0.010398960103989602,True,52
ednet,question,deep,akt,2,best_vs_runnerup,platt,isotonic,0.0068630664228155145,0.009196888528624964,-0.002333822105809449,-0.005456776061159573,0.004082235048907759,0.9771022897710229,937,132209,question|f2|best_vs_runnerup,1.0,False,52
ednet,question,deep,akt,3,iso_vs_none,isotonic,none,0.01950422581327468,0.09325185577381238,-0.0737476299605377,-0.09059458796393466,-0.053385045582007205,0.00019998000199980003,937,132209,question|f3|iso_vs_none,0.010398960103989602,True,52
ednet,question,deep,akt,3,best_vs_runnerup,isotonic,platt,0.01950422581327468,0.021272036013736634,-0.0017678102004619542,-0.009297151055229045,-0.00022662426919508048,0.026797320267973202,937,132209,question|f3|best_vs_runnerup,0.9111088891110889,False,52
ednet,question,deep,akt,4,iso_vs_none,isotonic,none,0.004329825294768161,0.09430700406175041,-0.08997717876698225,-0.09677897129736718,-0.07131464961316897,0.00019998000199980003,937,132209,question|f4|iso_vs_none,0.010398960103989602,True,52
ednet,question,deep,akt,4,best_vs_runnerup,isotonic,platt,0.004329825294768161,0.0068743248111293636,-0.0025444995163612025,-0.00772746072046167,0.0030660675914709473,0.32396760323967605,937,132209,question|f4|best_vs_runnerup,1.0,False,52
ednet,question,deep,simplekt,0,iso_vs_none,isotonic,none,0.007508835601810948,0.14756729042652106,-0.1400584548247101,-0.14883928924013862,-0.11949223855720921,0.00019998000199980003,937,132209,question|f0|iso_vs_none,0.010398960103989602,True,52
ednet,question,deep,simplekt,0,best_vs_runnerup,isotonic,platt,0.007508835601810948,0.01672825727901734,-0.009219421677206394,-0.0135896027756483,-0.0010399668472358052,0.0027997200279972004,937,132209,question|f0|best_vs_runnerup,0.11758824117588242,False,52
ednet,question,deep,simplekt,1,iso_vs_none,isotonic,none,0.02428916848986519,0.13150474778570304,-0.10721557929583785,-0.1287867292002733,-0.08627336353641864,0.00019998000199980003,937,132209,question|f1|iso_vs_none,0.010398960103989602,True,52
ednet,question,deep,simplekt,1,best_vs_runnerup,isotonic,platt,0.02428916848986519,0.027211973342866683,-0.0029228048530014934,-0.013449580806902176,-0.001756440677563409,0.00019998000199980003,937,132209,question|f1|best_vs_runnerup,0.010398960103989602,True,52
ednet,question,deep,simplekt,2,iso_vs_none,isotonic,none,0.005363536964829677,0.14660199078731448,-0.1412384538224848,-0.14806859794879437,-0.12182128472728522,0.00019998000199980003,937,132209,question|f2|iso_vs_none,0.010398960103989602,True,52
ednet,question,deep,simplekt,2,best_vs_runnerup,isotonic,platt,0.005363536964829677,0.015226778856597623,-0.009863241891767946,-0.013176135314377719,-0.001641406821480578,0.0007999200079992001,937,132209,question|f2|best_vs_runnerup,0.033596640335966405,True,52
ednet,question,deep,simplekt,3,iso_vs_none,isotonic,none,0.01922625549493296,0.14416060026170724,-0.12493434476677429,-0.1450770911410141,-0.10131051546176924,0.00019998000199980003,937,132209,question|f3|iso_vs_none,0.010398960103989602,True,52
ednet,question,deep,simplekt,3,best_vs_runnerup,isotonic,platt,0.01922625549493296,0.02234279225524617,-0.0031165367603132113,-0.011823795819341312,-0.001936325602555305,0.000999900009999,937,132209,question|f3|best_vs_runnerup,0.046995300469953004,True,52
ednet,question,deep,simplekt,4,iso_vs_none,isotonic,none,0.0041985368952779205,0.14370339840706747,-0.13950486151178956,-0.14646040243082037,-0.1181835375908707,0.00019998000199980003,937,132209,question|f4|iso_vs_none,0.010398960103989602,True,52
ednet,question,deep,simplekt,4,best_vs_runnerup,isotonic,platt,0.0041985368952779205,0.028100794395654254,-0.023902257500376334,-0.026010349195598217,-0.007693749703855142,0.00019998000199980003,937,132209,question|f4|best_vs_runnerup,0.010398960103989602,True,52
ednet,question,classical,bkt,0,iso_vs_none,isotonic,none,0.011891919186647745,0.015592798018349808,-0.0037008788317020626,-0.014299246780799319,0.010663382411157264,0.6795320467953204,937,133974,question|f0|iso_vs_none,1.0,False,52
ednet,question,classical,bkt,0,best_vs_runnerup,isotonic,temperature,0.011891919186647745,0.015198738087737584,-0.0033068189010898395,-0.00460410614774825,4.663045948948035e-06,0.050794920507949204,937,133974,question|f0|best_vs_runnerup,1.0,False,52
ednet,question,classical,bkt,1,iso_vs_none,isotonic,none,0.02143013777470374,0.013171835364384524,0.008258302410319216,-0.01129936565270746,0.021280874300292914,0.41155884411558846,937,133974,question|f1|iso_vs_none,1.0,False,52
ednet,question,classical,bkt,1,best_vs_runnerup,none,temperature,0.013171835364384524,0.019002975283074014,-0.00583113991868949,-0.01514712305945591,0.005724182376636486,0.19858014198580143,937,133974,question|f1|best_vs_runnerup,1.0,False,52
ednet,question,classical,bkt,2,iso_vs_none,isotonic,none,0.01501540725375399,0.014235387609630341,0.0007800196441236484,-0.013385972062619633,0.014118115550973028,0.9019098090190981,937,133974,question|f2|iso_vs_none,1.0,False,52
ednet,question,classical,bkt,2,best_vs_runnerup,none,isotonic,0.014235387609630341,0.01501540725375399,-0.0007800196441236484,-0.014118115550973028,0.01338597206261963,0.9019098090190981,937,133974,question|f2|best_vs_runnerup,1.0,False,52
ednet,question,classical,bkt,3,iso_vs_none,isotonic,none,0.014388776678213491,0.011121558427722172,0.003267218250491319,-0.005397084515841289,0.012937525247179778,0.2465753424657534,937,133974,question|f3|iso_vs_none,1.0,False,52
ednet,question,classical,bkt,3,best_vs_runnerup,none,temperature,0.011121558427722172,0.014336587669621221,-0.003215029241899049,-0.005972325267728438,0.005594880745516567,0.2987701229877012,937,133974,question|f3|best_vs_runnerup,1.0,False,52
ednet,question,classical,bkt,4,iso_vs_none,isotonic,none,0.007370253174189995,0.013890263964126102,-0.006520010789936107,-0.010383076997955161,0.005856945827045181,0.5111488851114888,937,133974,question|f4|iso_vs_none,1.0,False,52
ednet,question,classical,bkt,4,best_vs_runnerup,isotonic,temperature,0.007370253174189995,0.008353790483800472,-0.0009835373096104766,-0.0038749288685054764,0.0032897229689129396,0.41555844415558446,937,133974,question|f4|best_vs_runnerup,1.0,False,52
ednet,question,classical,pfa,0,iso_vs_none,isotonic,none,0.010482801993168894,0.04324307961690738,-0.03276027762373849,-0.04025820280413461,-0.025236796510536647,0.00019998000199980003,937,133974,question|f0|iso_vs_none,0.010398960103989602,True,52
ednet,question,classical,pfa,0,best_vs_runnerup,isotonic,platt,0.010482801993168894,0.022571169923467634,-0.01208836793029874,-0.02032613046586564,-0.00221858799949939,0.015598440155984402,937,133974,question|f0|best_vs_runnerup,0.5771422857714229,False,52
ednet,question,classical,pfa,1,iso_vs_none,isotonic,none,0.013671406084033976,0.04405327838075116,-0.030381872296717183,-0.04859267665253647,-0.01726696233614185,0.00019998000199980003,937,133974,question|f1|iso_vs_none,0.010398960103989602,True,52
ednet,question,classical,pfa,1,best_vs_runnerup,isotonic,platt,0.013671406084033976,0.038782319531998025,-0.025110913447964046,-0.030199793414217625,-0.01906523833789176,0.00019998000199980003,937,133974,question|f1|best_vs_runnerup,0.010398960103989602,True,52
ednet,question,classical,pfa,2,iso_vs_none,isotonic,none,0.011280011524883338,0.040604891857249595,-0.029324880332366257,-0.03664602703161339,-0.020482396848576678,0.00019998000199980003,937,133974,question|f2|iso_vs_none,0.010398960103989602,True,52
ednet,question,classical,pfa,2,best_vs_runnerup,isotonic,platt,0.011280011524883338,0.021083557863778482,-0.009803546338895144,-0.01923384279533362,0.0006701243949968214,0.07439256074392561,937,133974,question|f2|best_vs_runnerup,1.0,False,52
ednet,question,classical,pfa,3,iso_vs_none,isotonic,none,0.019793711929754102,0.049337499923380476,-0.029543787993626374,-0.04651291431469133,-0.016378467353123413,0.00019998000199980003,937,133974,question|f3|iso_vs_none,0.010398960103989602,True,52
ednet,question,classical,pfa,3,best_vs_runnerup,isotonic,platt,0.019793711929754102,0.044653381791656205,-0.024859669861902103,-0.030933962420432334,-0.018641463975330015,0.00019998000199980003,937,133974,question|f3|best_vs_runnerup,0.010398960103989602,True,52
ednet,question,classical,pfa,4,iso_vs_none,isotonic,none,0.009114424112539104,0.043058116281789724,-0.03394369216925062,-0.041473227350982605,-0.025464765489970103,0.00019998000199980003,937,133974,question|f4|iso_vs_none,0.010398960103989602,True,52
